Datum;Spelers;Inzet;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8;P-R9;W-R9;P-R10;W-R10;P-R11;W-R11;P-R12;W-R12;P-R13;W-R13
2025-09-26;1049353;9350312,50;1;130000000,00;2;95952,40;1;15829,80;8;891,70;145;90,40;281;54,10;428;28,60;3956;13,80;6067;9,50;14405;7,60;19535;6,90;79223;5,20;188054;3,60
2025-09-23;476037;3334037,50;0;0,00;0;565440,80;0;33038,20;6;643,10;47;85,70;139;37,40;133;30,20;1877;10,20;2604;7,70;5296;7,20;8569;5,50;33050;4,40;68503;3,50
2025-09-19;625784;4672357,50;0;0,00;0;700266,50;0;32732,70;0;1416,00;53;138,70;107;71,70;109;43,10;1542;18,20;2448;12,70;5807;9,30;8070;8,70;36653;5,90;89296;3,80
2025-09-16;442708;3013555,00;0;0,00;0;265444,10;0;41359,10;2;1486,40;31;131,30;78;62,10;78;42,90;1166;14,50;1649;10,80;3636;9,80;6144;6,80;25066;5,10;54154;4,00
2025-09-12;577044;4206135,00;0;0,00;0;333007,50;0;31131,70;5;989,40;54;117,30;131;56,40;115;34,70;1661;14,20;2671;10,10;6027;8,40;8281;7,00;36672;5,20;82413;3,70
2025-09-09;426645;2864805,00;0;0,00;0;0,00;0;123026,70;1;1728,40;33;111,80;126;45,80;89;37,50;1571;11,10;1734;11,10;3862;9,10;7979;5,30;23860;5,40;53709;3,90
2025-09-05;628802;4726982,50;0;65278573,00;0;743932,40;0;34773,80;2;1805,20;30;160,60;141;54,50;95;53,40;2136;12,00;2203;12,80;4849;11,40;12156;5,10;34919;5,90;77198;4,50
2025-09-02;471684;3270887,50;0;0,00;0;284860,20;0;33288,20;3;2073,60;23;178,00;61;82,20;69;53,30;1094;17,80;1317;15,40;3700;10,90;6109;8,20;21564;6,90;56923;4,10
2025-08-29;591555;4355280,00;0;0,00;1;138979,10;0;81204,30;4;778,20;66;102,40;152;45,80;133;36,50;2299;10,70;2832;9,20;6250;8,10;11034;5,70;40672;4,70;87380;3,60
2025-08-26;435190;2957525,00;0;0,00;0;255796,20;0;29891,90;0;1960,10;32;146,50;49;87,10;74;47,20;878;20,30;1318;14,00;3555;10,40;4634;9,40;19978;6,80;52251;4,20
2025-08-22;559399;4079975,00;0;0,00;0;330801,20;1;14057,00;2;1337,80;62;107,80;134;58,50;149;31,30;1720;15,10;2480;10,50;6203;7,50;8335;7,50;33105;5,60;82369;3,50
2025-08-19;805982;7063035,00;0;250000000,00;0;270238,90;0;38515,60;4;1076,60;77;134,50;153;65,70;158;50,20;2660;15,00;3590;13,50;8151;11,20;14217;6,70;53030;6,10;121797;4,50
2025-08-15;834032;7268667,50;0;0,00;0;592222,90;1;21294,10;9;1368,60;66;155,20;212;67,60;149;50,40;3086;14,70;3355;13,50;7596;11,20;17255;6,30;53842;6,10;117588;4,40
2025-08-12;706115;5942125,00;0;0,00;0;970058,30;1;37786,40;3;1217,50;67;155,00;168;58,20;141;50,40;2701;13,00;3187;12,60;6732;10,80;15826;5,60;46595;5,90;98679;4,50
2025-08-08;812851;6891180,00;0;0,00;0;183180,90;0;12232,10;4;1111,20;96;100,60;219;59,10;343;25,60;2681;15,00;4090;11,20;10334;8,30;13433;7,40;55140;5,60;141431;3,70
2025-08-05;618537;4975750,00;0;0,00;0;281225,80;0;39436,20;0;2193,40;49;153,70;100;64,70;104;49,90;1761;15,10;2447;12,10;5977;9,70;10227;6,80;38018;5,70;87910;4,10
2025-08-01;732358;6019927,50;0;0,00;0;331615,70;1;16608,00;3;1065,00;96;101,60;152;57,30;169;30,90;2269;14,50;3395;10,50;8235;8,10;11575;7,20;47687;5,50;111849;3,70
2025-07-29;554497;4335195,00;0;0,00;0;193669,00;0;36210,90;4;2255,70;31;178,40;100;66,50;92;55,90;1940;13,60;1979;14,20;4127;12,10;11730;5,50;32897;6,10;73099;4,30
2025-07-25;659881;5294230,00;0;0,00;0;180631,10;1;23453,50;1;2435,00;57;141,80;147;79,40;135;39,70;1782;18,90;2735;12,80;7777;8,50;8711;8,90;38622;6,20;109561;3,50
2025-07-22;503223;3818352,50;0;0,00;0;144005,00;2;12944,70;0;2620,70;45;101,10;80;75,30;133;34,30;1119;18,60;2113;11,10;4786;9,00;6161;8,80;29717;5,60;68729;3,90
2025-07-18;648957;5105722,50;0;0,00;1;114872,30;1;26847,50;3;1286,50;76;103,60;190;49,50;185;37,60;2747;12,10;3206;10,20;6874;8,80;13671;6,00;47482;5,10;96065;3,80
2025-07-15;485735;3540180,00;0;0,00;0;625081,30;1;14609,10;2;1896,00;35;166,60;89;76,70;112;50,10;1097;17,80;1672;14,30;3955;10,90;6695;7,80;24327;6,80;57453;4,60
2025-07-11;608790;4639522,50;0;0,00;1;762238,80;0;22268,40;2;1734,00;55;141,10;126;71,00;116;43,20;1725;15,50;2311;12,60;5481;9,60;8879;7,30;36176;5,80;84574;3,90
2025-07-08;471323;3361780,00;0;0,00;2;66695,40;0;23381,70;3;993,10;52;82,60;116;44,80;127;34,40;1433;12,70;2427;8,90;4731;8,50;6992;6,60;30596;5,00;65262;3,80
2025-07-04;609956;4599277,50;0;0,00;0;723367,00;0;16906,20;2;1350,20;43;146,70;171;50,80;91;51,70;2312;11,10;2352;12,30;5154;11,10;11972;4,90;37256;5,60;77835;4,40
2025-07-01;458431;3205732,50;0;0,00;0;186076,90;1;16308,40;1;1195,20;42;124,30;97;64,20;69;49,50;1149;15,20;1932;10,40;3761;10,40;6142;7,10;28271;5,00;56584;4,20
2025-06-27;603349;4454230,00;0;0,00;0;139732,90;0;27214,90;2;1495,90;59;118,50;110;64,90;137;42,30;1410;16,20;2365;11,80;5389;9,90;7596;7,30;33738;5,90;76210;4,30
2025-06-24;451112;3083962,50;0;0,00;0;129694,40;0;60623,40;6;1218,20;44;96,80;119;43,00;119;32,20;1555;11,40;2336;8,60;4783;7,70;6935;6,30;29648;4,60;65017;3,40
2025-06-20;607754;4490920,00;0;0,00;0;172608,90;1;40341,50;2;1225,80;76;113,70;166;48,10;134;43,00;2380;11,30;2665;10,90;5469;9,80;12491;5,30;39216;5,30;79821;4,10
2025-06-17;916865;8467685,00;0;250000000,00;0;7825661,00;1;20064,10;7;1298,50;144;114,40;259;48,10;261;41,40;4171;11,40;5329;10,00;11209;9,20;21183;5,50;80292;4,70;162207;3,90
2025-06-13;1264701;11712515,00;0;0,00;0;4493785,70;1;25302,20;5;1557,80;134;153,00;351;57,90;241;51,70;5590;12,40;5731;13,30;12762;11,60;33099;5,10;86344;6,00;190269;4,60
2025-06-10;955936;8826987,50;0;0,00;0;5914294,60;1;26957,40;5;1799,20;78;152,00;170;73,40;229;50,60;3186;16,40;4055;13,10;9725;11,20;17575;7,30;66044;6,00;146368;4,50
2025-06-06;1324708;12568857,50;0;0,00;1;2737810,60;1;23054,20;6;1305,60;139;134,90;289;68,30;259;46,00;4408;16,50;6563;11,90;14603;9,80;23272;7,80;97737;5,80;224282;3,90
2025-06-03;962495;8701692,50;0;0,00;0;212330,10;2;33083,30;7;1204,40;76;144,70;246;53,90;179;49,50;3810;12,00;4340;12,20;9179;10,90;20031;5,40;67454;5,70;144868;4,40
2025-05-30;1015705;9181945,00;0;0,00;0;126179,90;1;16383,50;2;1556,80;111;128,80;218;57,00;277;37,60;3618;14,10;5476;10,50;13289;8,30;18687;6,90;77615;5,30;179519;3,70
2025-05-27;783590;6836260,00;0;0,00;0;486735,00;1;22751,60;3;1687,20;70;146,50;169;76,00;163;48,80;2376;17,80;3502;13,40;7851;10,60;12924;8,20;51623;6,30;118137;4,20
2025-05-23;824075;7103832,50;0;0,00;1;270867,00;1;25322,40;6;1834,20;64;164,70;142;79,70;172;50,10;2158;18,10;3343;13,70;7353;11,40;12729;8,10;50916;6,30;115907;4,50
2025-05-20;630664;5182412,50;0;0,00;0;839110,40;0;28016,20;2;1246,60;56;108,80;122;57,70;155;38,80;2002;14,50;3043;10,30;6742;8,90;10313;7,00;43110;5,10;95105;3,90
2025-05-16;785486;6601640,00;0;0,00;0;199795,20;1;33353,80;1;1454,40;79;124,70;178;66,40;177;42,30;2502;16,10;3484;12,40;8061;9,60;12729;7,80;49610;6,00;119816;4,00
2025-05-13;595678;4747402,50;0;0,00;0;382845,10;0;44738,60;5;1161,20;51;135,10;213;50,00;116;46,40;2451;12,80;4011;9,20;5926;9,70;12200;6,10;42557;5,40;82324;4,20
2025-05-09;743832;6061700,00;0;0,00;0;153430,40;1;35859,20;3;971,20;68;115,30;227;40,10;150;41,80;3041;10,50;3539;10,20;7411;9,50;15961;5,20;51440;5,10;106165;4,00
2025-05-06;558345;4276512,50;0;0,00;0;226674,40;0;22704,60;3;1455,90;51;154,50;137;53,40;122;48,80;2384;11,70;2263;12,30;4961;10,20;12816;5,40;34535;5,60;74043;4,10
2025-05-02;635080;4973897,50;0;0,00;0;209233,30;0;24450,60;6;1450,60;72;106,80;108;64,20;214;29,40;1776;16,40;2909;10,80;7848;7,40;9078;8,20;39553;5,50;107038;3,30
2025-04-29;492698;3598655,00;0;0,00;0;0,00;3;65420,20;4;1326,90;54;129,20;107;71,50;107;38,60;1301;17,20;1904;12,50;4780;8,90;6583;8,20;27025;6,10;68721;3,80
2025-04-25;792708;6288432,50;0;0,00;0;148333,50;0;34667,90;3;1316,80;82;142,80;138;78,10;234;33,50;2137;18,10;3112;13,90;8900;8,90;11555;8,30;43852;6,80;119904;3,80
2025-04-22;432289;3000272,50;0;0,00;0;0,00;0;161263,00;3;1359,30;34;140,70;48;78,20;60;41,60;965;18,60;1747;11,60;4272;8,60;5128;8,80;23421;6,00;57102;3,90
2025-04-18;611017;4531272,50;0;0,00;0;134387,60;0;26173,80;3;1111,70;58;129,80;129;54,10;105;47,90;2007;12,40;2387;12,10;5264;10,90;10968;5,60;34993;5,80;74396;4,50
2025-04-15;442862;2992107,50;0;0,00;0;0,00;0;127814,00;0;1639,50;33;167,30;60;89,00;58;49,50;993;17,90;1376;14,00;3624;10,10;5408;8,30;21580;6,50;55218;4,00
2025-04-11;592124;4284757,50;0;0,00;0;165122,30;1;25727,80;1;1414,10;44;142,60;133;54,80;101;49,20;1886;12,60;2140;12,90;4365;11,40;10672;5,60;31881;5,90;68666;4,50
2025-04-08;434768;2884137,50;0;0,00;0;121704,90;2;28444,40;4;1363,00;23;139,40;62;63,20;52;56,50;1023;14,00;1340;12,80;2898;11,10;6372;6,30;21297;5,70;47034;4,30
2025-04-04;612130;4464620,00;0;30117535,00;0;684735,20;0;32006,70;2;1780,20;41;153,80;109;55,40;137;49,20;1822;12,40;2171;12,90;4647;11,70;10859;5,10;32959;6,00;68669;4,90
2025-04-01;464825;3220755,00;0;0,00;0;266728,50;0;13853,00;1;4314,80;28;182,00;58;82,10;75;53,20;1154;18,80;1414;14,00;3425;10,60;6050;8,60;22277;6,50;54631;4,10
2025-03-28;1432366;13855580,00;0;250000000,00;0;338645,80;2;18585,60;11;1197,70;157;125,40;381;58,80;401;39,80;5557;14,70;7534;11,90;17450;9,30;30266;7,00;110514;5,70;256878;3,80
2025-03-25;940814;8565145,00;0;0,00;0;616553,40;0;36024,60;4;1300,90;115;123,90;237;56,80;232;44,20;3822;13,10;4836;11,50;10701;9,60;20112;6,20;70019;5,50;154283;4,00
2025-03-21;1017833;9182597,50;0;0,00;0;330212,80;0;18159,10;3;1335,40;105;125,80;205;62,70;232;39,50;3378;15,60;5467;10,60;12999;8,40;16500;7,70;77736;5,30;187182;3,60
2025-03-18;768694;6633700,00;0;0,00;0;332090,30;1;38807,40;3;2197,70;68;157,50;136;75,10;135;55,30;2261;17,30;2910;14,00;6954;11,20;12220;7,70;47565;6,30;111785;4,30
2025-03-14;960374;8437392,50;0;0,00;0;387524,60;3;33964,00;5;1538,70;102;138,40;229;62,30;238;45,50;3905;13,80;4362;12,20;9312;10,40;21225;6,20;67705;5,60;143097;4,20
2025-03-11;731211;6185850,00;0;0,00;1;302199,80;1;21188,70;4;1783,70;56;151,90;137;62,50;118;53,70;2507;14,60;3053;12,80;6778;11,30;13348;6,70;46911;6,00;103195;4,50
2025-03-07;1112100;10062380,00;0;0,00;1;429799,40;0;25112,80;8;1054,60;120;114,70;302;48,30;258;41,60;4696;11,90;5612;11,00;12042;9,70;24643;5,60;82640;5,30;179026;4,10
2025-03-04;413683;2741750,00;0;0,00;1;68564,80;0;22434,60;0;1247,80;41;121,40;80;55,70;70;41,90;1245;13,20;1397;11,60;3142;10,10;6895;6,20;22510;5,50;46521;4,20
2025-02-28;603439;4514222,50;1;52448674,00;0;353112,60;1;20632,00;2;1468,80;53;134,90;148;50,60;120;47,30;2136;12,10;2522;11,60;5326;10,50;11855;5,40;35470;5,60;75336;4,30
2025-02-25;417103;2818565,00;0;0,00;0;167896,00;0;19620,00;1;1666,60;26;124,10;70;61,00;88;36,50;1002;14,10;1896;10,00;4780;7,50;5123;7,10;24634;5,30;61936;3,40
2025-02-21;553550;4012730,00;0;0,00;0;213502,40;0;14969,70;2;1457,00;53;115,20;128;57,30;127;36,40;1596;14,50;2396;10,60;5495;8,50;8190;7,00;33311;5,40;75944;3,70
2025-02-18;393322;2600702,50;0;0,00;0;469895,30;0;27455,50;2;900,10;39;105,70;95;32,70;77;39,90;1532;8,30;1561;9,40;3002;9,50;7361;4,40;23453;4,70;44826;4,10
2025-02-14;632523;4765637,50;0;78450739,00;0;442087,50;0;41329,20;3;1430,30;39;153,90;86;72,20;87;48,80;1741;15,50;2209;13,30;5103;10,70;9779;6,90;34959;6,00;81418;4,20
2025-02-11;455088;3143852,50;0;0,00;0;113658,30;0;33204,70;1;1378,90;36;146,80;83;76,20;69;52,00;1050;17,10;1300;14,50;3115;11,40;6071;7,50;21301;6,50;49427;4,40
2025-02-07;605633;4474240,00;0;0,00;0;0,00;1;146483,20;3;1080,40;54;141,90;101;61,80;107;45,20;1630;15,40;2370;11,20;5628;9,00;7902;7,60;35645;5,50;85574;3,70
2025-02-04;431285;2906567,50;0;0,00;0;0,00;0;643777,50;2;1582,70;30;151,10;59;73,70;75;53,80;1036;15,60;1454;13,50;3373;10,80;5659;7,10;22010;6,00;52464;4,10
2025-01-31;578310;4207897,50;0;0,00;0;662510,10;1;51613,10;5;1722,40;26;167,90;92;62,00;76;56,60;1760;12,70;1907;13,70;4117;11,90;11051;5,30;31118;6,00;63890;4,70
2025-01-28;418454;2795930,00;0;0,00;0;474163,90;0;110819,90;0;1725,80;28;190,30;76;69,70;48;60,30;1123;15,90;1261;14,70;2731;12,10;6202;6,90;20175;6,60;44950;4,70
2025-01-24;794365;6323685,00;0;99397573,00;2;92865,40;1;13952,60;5;950,60;100;93,90;202;46,20;188;34,90;3028;11,00;3815;10,00;8420;8,80;15957;5,40;54215;5,10;116764;3,90
2025-01-21;496443;3563072,50;0;0,00;0;121051,80;0;23576,50;2;1258,80;52;96,90;80;56,60;94;34,40;1307;13,90;2234;9,50;4538;8,70;7178;6,80;31609;4,90;65293;3,90
2025-01-17;774363;6038275,00;0;0,00;3;85022,70;1;13756,90;5;870,30;73;97,50;164;46,90;168;37,50;2563;12,00;3887;9,80;7924;9,30;12739;6,10;50835;5,20;107788;4,00
2025-01-14;466412;3259377,50;0;0,00;1;95604,50;0;26813,20;3;2197,80;28;156,60;97;53,70;75;52,10;1491;12,30;1705;12,50;3497;11,30;8424;5,40;25828;5,70;53242;4,40
2025-01-10;598751;4442822,50;0;0,00;0;179667,00;0;55988,10;1;1687,60;55;120,30;146;59,20;109;45,90;1850;14,40;2702;10,70;5218;10,60;9503;6,80;39939;5,20;78963;4,30
2025-01-07;438779;2990332,50;0;0,00;0;521898,30;0;24395,20;0;2713,70;26;169,80;69;80,00;69;50,60;963;19,70;1309;14,70;3207;11,10;5387;9,00;20001;7,00;46670;4,50
2025-01-03;536113;3900667,50;0;0,00;0;316853,40;0;24684,60;1;1590,70;32;139,70;158;56,40;117;44,50;1915;13,70;2228;11,80;4983;9,50;9332;6,60;32950;5,60;72719;3,90
